return_id,order_id,customer_id,product_id,store_id,return_date,return_quantity,return_amount,return_reason,return_status,refund_amount
71772,19599,21150,11107,9606,2024-05-01,2,96.6,Not as Described,Approved,96.6
71773,11332,6289,6209,4142,2023-02-05,2,75.38,Defective,Approved,75.38
71774,12502,12084,24778,13874,2023-10-09,1,94.85,Defective,Approved,94.85
71775,19541,2529,27006,18724,2026-06-17,3,47.49,Late Delivery,Approved,47.49
71776,24069,27035,1007,29320,2024-07-19,4,1171.92,Changed Mind,Approved,1171.92
71777,16008,28523,28956,16825,2024-01-16,1,30.43,Late Delivery,Approved,30.43
71778,23817,5142,8418,6763,2025-04-27,1,180.99,Damaged,Approved,180.99
71779,13475,24058,2131,8838,2025-07-11,2,1161.96,Late Delivery,Approved,1161.96
71780,20524,5780,19390,21468,2024-06-03,2,32.12,Defective,Rejected,0.0
71781,10191,27885,23647,11791,2025-02-20,1,225.2,Defective,Approved,225.2
71782,12771,9075,26419,18766,2024-12-01,5,2028.55,Defective,Rejected,0.0
71783,34046,9589,28483,2023,2023-11-14,2,334.38,Damaged,Approved,334.38
71784,23927,22915,19591,29832,2024-05-28,1,540.12,Late Delivery,Approved,540.12
71785,17336,6609,14644,9805,2023-11-03,1,506.96,Wrong Item Shipped,Rejected,0.0
71786,38983,26879,11268,322,2023-09-28,1,432.42,Not as Described,Approved,432.42
71787,30595,8985,15671,19500,2024-09-01,6,2662.68,Defective,Approved,2662.68
71788,14251,9476,24825,25531,2025-05-11,4,2578.84,Damaged,Approved,2578.84
71789,25692,16657,3846,2228,2024-04-14,1,171.8,Size/Fit Issue,Approved,171.8
71790,12939,25779,5730,2415,2025-09-06,3,257.67,Defective,Pending,
71791,28040,24302,20045,5779,2025-12-03,1,232.08,Not as Described,Approved,232.08
71792,28823,29922,18076,23294,2024-12-18,1,22.44,Size/Fit Issue,Approved,22.44
71793,15126,10199,24218,19519,2025-01-03,1,615.46,Not as Described,Approved,615.46
71794,13913,20140,4168,27180,2025-06-09,1,153.01,Size/Fit Issue,Approved,153.01
71795,38227,21832,22097,20926,2026-08-18,2,219.44,Defective,Approved,219.44
71796,38076,1923,2956,13980,2024-02-11,4,422.8,Size/Fit Issue,Approved,422.8
71797,22225,23808,9409,12794,2024-11-21,1,364.56,Not as Described,Approved,364.56
71798,19814,29989,15060,5506,2026-08-18,5,1657.8,Damaged,Approved,1657.8
71799,11577,14460,25156,7796,2024-12-12,2,754.42,Not as Described,Approved,754.42
71800,11764,1816,16484,4396,2026-08-18,3,1101.63,Damaged,Approved,1101.63
71801,29747,16468,3893,3122,2023-09-04,4,1328.08,Size/Fit Issue,Approved,1328.08
71802,13709,4624,15365,27093,2024-10-15,1,433.57,Duplicate Order,Approved,433.57
71803,33371,12095,24712,18964,2023-02-24,3,628.47,Size/Fit Issue,Approved,628.47
71804,32357,9692,26889,12071,2026-06-27,3,1191.42,Changed Mind,Approved,1191.42
71805,11720,18290,13828,14011,2023-04-15,2,735.78,Defective,Approved,735.78
71806,15176,17798,19327,20692,2025-12-09,5,63.75,Wrong Item Shipped,Approved,63.75
71807,27015,10730,28073,20352,2023-02-12,4,1812.16,Size/Fit Issue,Rejected,0.0
71808,23966,1877,14885,17651,2026-05-16,1,48.67,Duplicate Order,Approved,48.67
71809,30609,12593,5390,16650,2024-09-28,1,306.15,Changed Mind,Approved,306.15
71810,19287,17719,6543,10210,2024-08-10,5,1049.1,Defective,Approved,1049.1
71811,10207,16820,5567,10920,2025-04-30,4,1563.64,Defective,Approved,1563.64
71812,19178,16325,28500,20569,2026-06-29,1,81.29,Wrong Item Shipped,Approved,81.29
71813,11263,7443,17431,16122,2025-03-18,3,317.04,Size/Fit Issue,Pending,
71814,22204,30259,29669,28147,2025-05-09,2,614.74,Size/Fit Issue,Approved,614.74
71815,35955,9246,2268,13241,2025-03-25,2,420.38,Size/Fit Issue,Approved,420.38
71816,37377,26667,18398,18200,2026-04-27,2,1174.28,Not as Described,Approved,1174.28
71817,14217,3342,1019,20117,2025-12-22,1,230.64,Not as Described,Rejected,0.0
71818,14118,20258,9440,10905,2026-03-23,1,658.38,Wrong Item Shipped,Approved,658.38
71819,39108,29432,17724,28663,2025-08-09,1,13.94,Changed Mind,Approved,13.94
71820,28656,27673,13356,7604,2023-12-25,1,210.43,Defective,Approved,210.43
71821,23989,29577,16198,23633,2025-10-04,1,109.44,Not as Described,Approved,109.44
71822,38174,22657,6310,21538,2023-04-14,2,1050.94,Duplicate Order,Rejected,0.0
71823,36644,10267,5697,13446,2026-06-05,5,1259.05,Changed Mind,Approved,1259.05
71824,35597,15884,1879,11912,2023-08-29,6,444.72,Not as Described,Rejected,0.0
71825,34739,19857,5361,27587,2023-04-24,1,243.3,Size/Fit Issue,Approved,243.3
71826,37746,16232,28125,23068,2025-06-21,5,1330.4,Damaged,Approved,1330.4
71827,35379,5608,13298,29907,2025-04-15,3,1869.06,Defective,Approved,1869.06
71828,35956,20568,5930,26774,2024-10-17,1,414.45,Not as Described,Rejected,0.0
71829,22239,22745,19381,23263,2025-02-20,4,1796.32,Damaged,Approved,1796.32
71830,31967,14376,19908,22295,2024-10-14,1,376.74,Size/Fit Issue,Approved,376.74
71831,20560,21351,8230,785,2025-04-05,4,1955.16,Duplicate Order,Rejected,0.0
71832,14441,3870,28466,19704,2026-04-01,3,625.29,Size/Fit Issue,Approved,625.29
71833,17763,9835,16158,6174,2025-10-10,2,407.78,Defective,Approved,407.78
71834,16361,11842,7537,24487,2026-01-20,1,396.87,Size/Fit Issue,Pending,
71835,11266,15510,872,4601,2023-03-03,3,346.83,Changed Mind,Approved,346.83
71836,36266,7599,11466,21449,2024-11-30,2,742.6,Wrong Item Shipped,Approved,742.6
71837,10874,1774,21519,5078,2026-08-18,4,2620.48,Damaged,Approved,2620.48
71838,33740,9642,18969,9619,2024-10-25,3,792.81,Not as Described,Pending,
71839,39120,5296,26044,28023,2024-01-17,5,358.8,Late Delivery,Approved,358.8
71840,17507,4229,4599,9535,2024-05-13,2,260.9,Late Delivery,Rejected,0.0
71841,26192,26264,26705,22904,2024-12-06,4,1117.92,Late Delivery,Approved,1117.92
71842,16382,22104,28272,8229,2023-09-18,1,416.42,Wrong Item Shipped,Approved,416.42
71843,16679,27847,1393,8231,2024-08-07,2,257.6,Not as Described,Approved,257.6
71844,38899,14717,1490,19836,2025-02-07,2,528.18,Wrong Item Shipped,Approved,528.18
71845,27745,24887,20468,24360,2023-12-12,2,522.08,Duplicate Order,Pending,
71846,28783,10059,17651,23432,2024-02-19,1,545.05,Wrong Item Shipped,Approved,545.05
71847,15115,13592,29964,28666,2023-05-15,5,1023.95,Damaged,Pending,
71848,37961,20368,11880,23786,2026-05-20,2,555.54,Changed Mind,Rejected,0.0
71849,19559,3192,12647,13877,2025-10-23,1,539.17,Wrong Item Shipped,Approved,539.17
71850,39701,2382,29511,19971,2023-06-27,2,1096.68,Size/Fit Issue,Approved,1096.68
71851,35937,3975,12511,22684,2023-05-26,1,466.06,Not as Described,Approved,466.06
71852,21509,23937,23357,24251,2025-11-28,5,254.75,Late Delivery,Approved,254.75
71853,15355,27097,21991,13709,2023-11-29,3,761.4,Damaged,Approved,761.4
71854,35214,2188,12208,23470,2024-01-31,2,1081.58,Changed Mind,Approved,1081.58
71855,19708,6738,14131,25679,2026-01-17,1,414.28,Duplicate Order,Approved,414.28
71856,11050,3535,3918,28368,2026-02-05,4,2185.4,Changed Mind,Approved,2185.4
71857,14181,17350,2713,3777,2024-01-07,1,477.8,Late Delivery,Approved,477.8
71858,29768,10407,7056,5134,2023-03-16,2,27.68,Defective,Approved,27.68
71859,33376,2891,22699,29061,2024-12-09,2,777.16,Size/Fit Issue,Approved,777.16
71860,11392,11213,15797,28737,2025-07-07,2,762.34,Size/Fit Issue,Approved,762.34
71861,21833,14555,14167,9818,2025-06-26,4,1963.24,Duplicate Order,Rejected,0.0
71862,25019,29512,16803,5452,2025-12-20,1,340.06,Late Delivery,Rejected,0.0
71863,17909,11799,22707,27629,2023-04-04,1,69.94,Duplicate Order,Approved,69.94
71864,27559,4510,29043,16067,2024-02-13,2,843.48,Not as Described,Approved,843.48
71865,11905,3501,24029,13250,2023-12-16,1,139.92,Duplicate Order,Pending,
71866,34299,26627,334,6452,2025-09-16,1,13.01,Wrong Item Shipped,Approved,13.01
71867,15817,4493,13517,29925,2025-08-26,2,947.04,Wrong Item Shipped,Approved,947.04
71868,21198,15789,20810,17565,2024-04-01,1,251.04,Size/Fit Issue,Approved,251.04
71869,11251,23561,23594,11758,2025-01-13,4,1547.64,Size/Fit Issue,Pending,
71870,24992,3767,5344,22791,2025-03-25,1,441.29,Wrong Item Shipped,Approved,441.29
71871,22269,17754,21564,12134,2024-06-14,1,226.03,Duplicate Order,Approved,226.03
71872,31543,8673,16178,24737,2024-06-18,3,533.16,Wrong Item Shipped,Approved,533.16
71873,23476,25548,1693,15447,2023-05-18,1,458.66,Damaged,Approved,458.66
71874,16479,4785,26078,16504,2023-12-26,5,1847.2,Wrong Item Shipped,Rejected,0.0
71875,15607,1575,6871,11253,2024-11-18,2,516.16,Changed Mind,Pending,
71876,29874,9032,29879,23828,2023-09-20,1,541.38,Wrong Item Shipped,Pending,
71877,35920,25942,5756,12718,2026-08-18,3,1549.47,Duplicate Order,Approved,1549.47
71878,14468,19280,13903,5594,2023-10-06,1,76.76,Late Delivery,Pending,
71879,29664,7402,20218,3087,2025-02-18,1,202.99,Size/Fit Issue,Approved,202.99
71880,18232,9511,4181,12390,2026-08-18,1,663.48,Duplicate Order,Approved,663.48
71881,20545,8592,18343,3466,2023-03-19,1,310.88,Duplicate Order,Approved,310.88
71882,38613,22387,4934,2497,2023-02-11,1,323.1,Changed Mind,Pending,
71883,36004,28430,16346,28201,2024-10-06,4,1379.36,Defective,Approved,1379.36
71884,31652,8256,2058,27167,2026-07-02,2,933.16,Late Delivery,Approved,933.16
71885,33272,6123,24474,10790,2024-08-11,6,917.22,Duplicate Order,Approved,917.22
71886,14005,12775,26929,15789,2023-10-04,2,920.92,Damaged,Approved,920.92
71887,22435,30163,26292,14499,2023-10-21,4,1210.8,Size/Fit Issue,Approved,1210.8
71888,36595,22165,3568,17866,2026-08-18,1,154.29,Wrong Item Shipped,Approved,154.29
71889,36445,25552,19714,28811,2023-10-26,1,154.54,Size/Fit Issue,Approved,154.54
71890,15631,4953,21485,20800,2025-03-13,2,1206.88,Size/Fit Issue,Rejected,0.0
71891,30027,5021,6329,21895,2025-11-07,1,421.41,Size/Fit Issue,Pending,
71892,27501,14362,12784,16510,2023-06-11,1,130.45,Duplicate Order,Rejected,0.0
71893,28045,2841,26937,14869,2026-08-18,2,749.2,Changed Mind,Pending,
71894,27134,12794,22513,29542,2026-05-02,2,233.38,Changed Mind,Approved,233.38
71895,30303,20702,18889,25633,2026-05-25,2,265.22,Damaged,Approved,265.22
71896,23967,11294,27258,21797,2024-09-20,4,1195.16,Damaged,Pending,
71897,17873,17782,28959,3510,2026-04-04,4,1071.68,Duplicate Order,Approved,1071.68
71898,33892,13820,10089,13741,2024-06-17,4,1481.52,Damaged,Pending,
71899,33842,15724,20333,28433,2026-01-23,5,1342.4,Changed Mind,Approved,1342.4
71900,29685,24787,10307,27442,2023-05-28,5,2417.4,Late Delivery,Pending,
71901,31055,9462,14018,22688,2025-12-13,1,92.22,Changed Mind,Pending,
71902,32161,16618,20073,11979,2025-12-18,1,22.48,Not as Described,Approved,22.48
71903,29713,5883,23003,22250,2023-09-27,1,202.86,Not as Described,Approved,202.86
71904,13948,17277,29114,20446,2024-04-19,4,1762.64,Damaged,Approved,1762.64
71905,19089,6134,15953,9725,2026-08-18,2,307.02,Changed Mind,Approved,307.02
71906,38164,19705,16468,2728,2026-05-28,2,889.34,Late Delivery,Approved,889.34
71907,33586,18484,25487,18401,2024-03-27,2,615.82,Damaged,Approved,615.82
71908,29008,6207,3660,13191,2023-10-05,3,132.36,Size/Fit Issue,Approved,132.36
71909,26493,27802,20513,25567,2025-07-09,3,1348.2,Size/Fit Issue,Approved,1348.2
71910,19925,13291,17442,24679,2023-09-11,1,325.71,Not as Described,Approved,325.71
71911,23443,5175,7391,294,2025-01-01,2,582.96,Size/Fit Issue,Approved,582.96
71912,32552,18446,26168,2263,2023-12-15,4,336.04,Size/Fit Issue,Approved,336.04
71913,29882,8300,22004,6623,2024-10-31,3,1699.77,Defective,Approved,1699.77
71914,17382,22785,10141,22729,2024-08-21,1,427.78,Late Delivery,Approved,427.78
71915,20183,5435,22021,9305,2025-09-02,2,339.24,Changed Mind,Rejected,0.0
71916,13631,2567,29932,11325,2026-07-21,4,47.6,Size/Fit Issue,Approved,47.6
71917,34354,8173,6936,5001,2024-11-27,3,66.84,Changed Mind,Approved,66.84
71918,26950,28412,3326,7369,2025-02-03,1,123.84,Duplicate Order,Pending,
71919,37908,9220,2128,29904,2025-10-13,4,513.04,Defective,Approved,513.04
71920,14927,16920,12335,14594,2025-12-26,1,85.38,Late Delivery,Approved,85.38
71921,11612,16523,15508,9656,2024-05-12,3,332.49,Changed Mind,Pending,
71922,17591,23899,16659,25829,2024-01-18,2,629.68,Late Delivery,Approved,629.68
71923,27818,10594,18343,1630,2023-08-10,1,310.88,Duplicate Order,Approved,310.88
71924,14168,23909,7364,14336,2026-03-03,5,2756.05,Late Delivery,Approved,2756.05
71925,20340,26212,18644,9610,2023-08-25,1,495.67,Duplicate Order,Approved,495.67
71926,33200,6379,4879,12004,2024-07-25,5,2423.35,Duplicate Order,Approved,2423.35
71927,23698,12096,18879,17729,2024-10-17,3,853.02,Defective,Pending,
71928,28761,24592,19713,4979,2025-04-09,2,27.26,Late Delivery,Approved,27.26
71929,22810,27838,13507,12851,2024-03-21,3,1451.28,Not as Described,Approved,1451.28
71930,39068,19418,17732,22003,2023-07-13,5,50.2,Size/Fit Issue,Approved,50.2
71931,20596,4069,29113,13306,2024-10-10,5,2183.95,Changed Mind,Approved,2183.95
71932,39985,17920,23517,17155,2026-01-20,1,372.41,Damaged,Approved,372.41
71933,22492,4598,795,15908,2025-07-12,1,140.24,Damaged,Approved,140.24
71934,38179,25147,3588,1692,2026-05-15,5,2150.4,Damaged,Approved,2150.4
71935,38238,2679,13917,16036,2023-12-14,2,132.66,Wrong Item Shipped,Approved,132.66
71936,13721,17279,19533,12699,2024-10-11,1,35.55,Wrong Item Shipped,Approved,35.55
71937,18709,15386,14048,14784,2023-07-16,1,19.58,Damaged,Approved,19.58
71938,19288,11215,10309,1523,2024-10-09,2,763.26,Duplicate Order,Approved,763.26
71939,10143,2586,23869,21001,2026-01-23,5,905.3,Defective,Pending,
71940,30193,28514,17504,17737,2025-02-28,1,496.73,Damaged,Rejected,0.0
71941,21977,20706,29116,21762,2023-07-22,2,1440.88,Damaged,Approved,1440.88
71942,22548,1259,4031,20924,2023-06-21,2,840.58,Damaged,Rejected,0.0
71943,11463,8594,8157,25884,2023-04-14,2,1014.62,Size/Fit Issue,Approved,1014.62
71944,18255,26531,26343,5733,2025-06-23,1,592.96,Changed Mind,Approved,592.96
71945,33585,10178,26443,20357,2024-10-18,1,185.74,Not as Described,Approved,185.74
71946,12129,2739,29802,4073,2024-11-23,1,407.67,Wrong Item Shipped,Rejected,0.0
71947,22690,14757,28045,16642,2025-11-25,1,580.23,Damaged,Rejected,0.0
71948,37578,12078,26866,21420,2024-10-29,4,1470.16,Not as Described,Rejected,0.0
71949,31108,25283,14565,27598,2024-07-29,1,371.96,Defective,Approved,371.96
71950,13445,19563,26538,25877,2024-05-30,1,401.8,Size/Fit Issue,Approved,401.8
71951,18168,20146,25850,20127,2025-08-03,5,510.2,Defective,Approved,510.2
71952,36525,22105,18546,16691,2023-07-20,4,186.84,Late Delivery,Approved,186.84
71953,38544,29929,22130,25020,2024-08-18,3,42.87,Damaged,Approved,42.87
71954,27065,29204,12923,4212,2023-08-18,3,807.87,Late Delivery,Approved,807.87
71955,33351,6793,16924,23884,2023-03-23,2,52.06,Wrong Item Shipped,Pending,
71956,31202,19191,5719,12026,2023-03-30,2,321.68,Wrong Item Shipped,Approved,321.68
71957,12296,24863,15245,1724,2025-02-18,3,276.45,Late Delivery,Approved,276.45
71958,24152,29736,19947,23163,2024-01-18,4,1962.8,Damaged,Approved,1962.8
71959,28980,23214,26892,8059,2025-05-27,3,559.29,Not as Described,Approved,559.29
71960,24037,12939,4348,27782,2025-07-24,3,602.67,Duplicate Order,Pending,
71961,28227,14725,8456,29994,2025-05-13,1,120.89,Damaged,Approved,120.89
71962,20919,4314,22875,25832,2024-08-29,2,709.92,Defective,Approved,709.92
71963,15294,7420,25130,9836,2024-09-13,2,985.54,Not as Described,Approved,985.54
71964,16515,26755,6625,11336,2024-12-12,1,67.86,Size/Fit Issue,Approved,67.86
71965,38303,20872,7929,6250,2026-08-18,2,780.34,Not as Described,Approved,780.34
71966,11341,12301,5642,21994,2026-06-21,5,1351.25,Defective,Pending,
71967,25314,18230,21199,18763,2025-01-27,2,633.62,Wrong Item Shipped,Approved,633.62
71968,33027,15704,15915,13434,2023-11-02,4,934.84,Size/Fit Issue,Approved,934.84
71969,34783,8380,9678,21942,2024-11-27,4,970.04,Changed Mind,Approved,970.04
71970,32225,25922,17122,11744,2024-08-13,1,577.83,Defective,Approved,577.83
71971,20086,16894,8921,27232,2025-08-27,3,85.35,Wrong Item Shipped,Approved,85.35
71972,35705,22270,25865,17485,2024-12-10,4,31.32,Wrong Item Shipped,Approved,31.32
71973,30270,14026,4483,17972,2024-07-06,2,313.62,Changed Mind,Pending,
71974,35774,24954,17255,19006,2026-04-10,4,1508.0,Damaged,Approved,1508.0
71975,29667,28577,2711,24021,2024-05-08,4,907.96,Duplicate Order,Approved,907.96
71976,28130,8260,26144,26796,2025-11-07,2,734.36,Size/Fit Issue,Approved,734.36
71977,25655,11854,13149,22036,2024-07-07,3,150.57,Duplicate Order,Approved,150.57
71978,28870,24447,7267,10347,2025-07-06,2,480.64,Late Delivery,Approved,480.64
71979,27243,22859,21411,8541,2026-02-25,3,75.24,Not as Described,Approved,75.24
71980,13038,24351,21400,20501,2025-08-17,3,279.99,Defective,Approved,279.99
71981,24679,24596,22551,12268,2025-04-29,2,1040.3,Not as Described,Pending,
71982,39357,30131,11326,14343,2024-08-15,1,547.87,Size/Fit Issue,Approved,547.87
71983,17797,26496,1833,442,2025-07-07,1,273.48,Damaged,Approved,273.48
71984,23876,23126,20389,9694,2023-08-21,1,181.48,Changed Mind,Approved,181.48
71985,25864,4687,10085,1759,2026-07-05,2,314.52,Defective,Approved,314.52
71986,11865,4377,18587,433,2023-08-19,1,20.34,Not as Described,Approved,20.34
71987,10089,29084,2638,21037,2025-10-08,1,474.37,Changed Mind,Rejected,0.0
71988,22037,10930,25872,10349,2024-04-24,4,1804.32,Size/Fit Issue,Approved,1804.32
71989,23788,16550,9499,4662,2026-06-30,3,1403.55,Defective,Pending,
71990,17091,8312,20268,26074,2023-11-19,4,1092.64,Late Delivery,Approved,1092.64
71991,18357,23909,20933,2650,2024-01-19,1,254.9,Late Delivery,Approved,254.9
71992,22847,22126,13852,5219,2026-08-04,1,38.0,Changed Mind,Approved,38.0
71993,38212,19096,18801,5258,2025-12-23,4,1546.32,Duplicate Order,Rejected,0.0
71994,29395,20060,4864,12182,2024-12-26,2,860.78,Defective,Approved,860.78
71995,29535,29235,7323,10187,2026-01-29,5,368.15,Not as Described,Approved,368.15
71996,38773,4033,24278,10103,2026-07-09,1,142.83,Defective,Approved,142.83
71997,33029,22183,23654,14187,2024-09-06,1,430.92,Late Delivery,Rejected,0.0
71998,14809,7282,23186,7941,2025-12-21,1,727.69,Not as Described,Approved,727.69
71999,21387,13752,4198,11346,2023-04-18,4,749.72,Not as Described,Approved,749.72
72000,23485,25839,27862,9765,2026-04-21,1,635.33,Damaged,Pending,
72001,26195,3243,10709,12582,2025-01-01,2,283.28,Duplicate Order,Approved,283.28
72002,12398,17828,25947,15828,2025-11-10,3,1964.58,Not as Described,Approved,1964.58
72003,14198,19744,5588,1300,2023-04-25,2,463.96,Damaged,Rejected,0.0
72004,15466,21961,17230,3547,2024-04-08,3,1259.1,Changed Mind,Pending,
72005,39746,24482,10819,25389,2025-04-14,1,408.16,Changed Mind,Approved,408.16
72006,32829,3922,11708,20001,2024-05-29,2,182.78,Defective,Pending,
72007,12582,19722,28327,21248,2026-07-15,1,150.08,Damaged,Approved,150.08
72008,30364,3544,9436,22920,2025-04-30,1,640.91,Duplicate Order,Approved,640.91
72009,35714,29173,10920,11837,2026-08-18,2,154.12,Size/Fit Issue,Pending,
72010,17838,22447,15808,21453,2025-06-14,5,1203.3,Size/Fit Issue,Pending,
72011,32096,25552,9045,20081,2026-03-10,1,594.93,Changed Mind,Approved,594.93
72012,24925,13366,12435,17587,2023-04-22,1,126.47,Damaged,Approved,126.47
72013,37201,5256,10348,6285,2023-06-21,4,41.28,Late Delivery,Approved,41.28
72014,23739,2107,11339,16999,2025-03-07,4,1528.92,Defective,Approved,1528.92
72015,30220,26453,15136,22056,2026-08-09,5,3077.75,Duplicate Order,Approved,3077.75
72016,30700,19480,29638,25388,2025-05-18,1,466.0,Changed Mind,Approved,466.0
72017,39734,2126,19956,3544,2024-07-03,1,193.32,Wrong Item Shipped,Pending,
72018,19614,4396,17021,27816,2026-05-19,4,2122.12,Duplicate Order,Approved,2122.12
72019,17293,9464,28878,27339,2024-05-11,3,1363.2,Late Delivery,Approved,1363.2
72020,11608,22691,2538,8857,2025-02-11,1,63.84,Duplicate Order,Approved,63.84
72021,22988,29959,11540,24602,2025-12-25,4,823.72,Duplicate Order,Approved,823.72
72022,15263,22327,28848,2233,2025-04-06,2,387.08,Defective,Approved,387.08
