inventory_id,product_id,store_id,warehouse_id,snapshot_date,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status
117375,11013,26173.0,,2026-06-27,21,18,3,89.0,Low Stock
96902,7558,28652.0,,2026-01-15,56,22,34,28.0,In Stock
108051,8719,2611.0,,2026-08-13,273,74,199,80.0,In Stock
113964,20382,28786.0,,2026-03-18,391,4,387,40.0,In Stock
111955,15025,531.0,,2026-03-02,237,29,208,34.0,N/A
99950,5079,1276.0,,2026-02-27,81,57,24,32.0,Low Stock
106437,23084,,185.0,2026-06-23,414,65,349,26.0,In Stock
112648,29453,14091.0,,2026-02-09,176,30,146,28.0,In Stock
91446,21679,,122.0,2026-03-29,156,53,103,51.0,In Stock
114545,3504,14134.0,,2026-04-12,376,75,301,17.0,In Stock
104822,23111,17174.0,,2026-04-24,380,73,307,18.0,In Stock
114986,29118,7238.0,,2026-06-04,98,29,69,51.0,In Stock
91696,9932,19792.0,,2026-04-15,243,78,165,88.0,In Stock
101085,21017,1335.0,,2026-06-11,279,42,237,98.0,In Stock
106153,10098,,165.0,2026-03-17,79,67,12,39.0,Low Stock
103384,12893,14386.0,,2026-03-30,403,424,395,23.0,In Stock
107959,27531,16460.0,,2026-07-07,409,78,331,32.0,In Stock
112524,6471,19247.0,,2026-01-07,344,62,282,34.0,In Stock
110790,2930,,71.0,2026-04-23,226,79,147,39.0,In Stock
91631,26211,15985.0,,2026-07-30,355,86,269,66.0,In Stock
90270,13090,,170.0,2026-03-17,17,17,0,28.0,Out of Stock
91882,20306,5149.0,,2026-02-09,382,53,329,32.0,In Stock
104524,14792,24310.0,,2026-03-08,43,12,31,24.0,In Stock
103901,3710,23274.0,,2026-01-11,267,4,263,28.0,In Stock
95075,15919,,54.0,2026-02-21,72,47,25,31.0,Low Stock
95510,24331,9621.0,,2026-02-24,223,3,220,26.0,In Stock
118488,19454,3723.0,,2026-06-13,498,66,432,97.0,Overstock
114950,14016,29867.0,,2026-02-22,331,27,304,85.0,In Stock
115556,28918,6570.0,,2026-04-27,77,50,27,82.0,Low Stock
92536,21239,18931.0,,2026-01-10,211,8,203,29.0,In Stock
101070,793,14129.0,,2026-04-20,261,11,250,89.0,In Stock
118233,20307,5551.0,,2026-03-28,349,93,256,24.0,In Stock
104681,14902,,116.0,2026-03-04,285,17,268,54.0,In Stock
90187,29662,15609.0,,2026-04-16,340,19,321,71.0,In Stock
101972,5011,,166.0,2026-01-18,220,77,143,30.0,In Stock
95559,26687,,102.0,2027-01-01,14,12,2,26.0,Low Stock
119671,17147,,62.0,2026-04-09,477,66,411,74.0,Overstock
113570,24473,,195.0,2026-01-23,268,16,252,51.0,In Stock
119155,25874,16908.0,,2026-01-08,71,17,54,12.0,In Stock
116593,21992,4429.0,,2026-04-17,303,59,244,68.0,In Stock
96588,27389,11239.0,,2026-06-23,131,21,110,45.0,In Stock
107619,1010,14231.0,,2026-03-21,238,75,163,61.0,In Stock
115346,5614,5231.0,,2026-07-03,115,44,71,88.0,Low Stock
105120,4911,28152.0,,2026-06-05,454,64,390,25.0,In Stock
93916,10517,,154.0,2026-02-25,160,60,100,28.0,In Stock
90447,6712,,56.0,2026-06-18,464,73,391,34.0,In Stock
118507,25804,10038.0,,2026-01-26,492,98,394,55.0,In Stock
104032,16533,23361.0,,2026-01-13,215,61,154,58.0,In Stock
107229,26856,,150.0,2026-04-05,113,51,62,95.0,Low Stock
111586,17275,12568.0,,2026-02-05,429,98,331,43.0,In Stock
97125,24002,10570.0,,2026-08-14,227,99,128,19.0,In Stock
110520,18016,999999.0,,2026-05-09,387,96,291,51.0,In Stock
92441,292,3075.0,,2026-05-27,181,27,236,49.0,In Stock
93104,15934,,47.0,2026-05-01,95,36,59,21.0,In Stock
101089,25949,12528.0,,2026-07-21,341,15,326,13.0,In Stock
97693,28900,22710.0,,2026-04-17,149,28,121,63.0,In Stock
111159,15298,,191.0,2026-03-28,378,76,302,38.0,In Stock
113359,24174,23618.0,,2026-06-15,283,53,230,22.0,In Stock
96095,6703,1456.0,,2026-04-04,494,99,395,56.0,In Stock
99487,6575,7973.0,,2026-08-03,418,45,373,22.0,In Stock
108538,19411,12475.0,,2026-03-27,35,32,3,37.0,Low Stock
111903,11140,,66.0,2026-01-23,81,52,29,56.0,Low Stock
117157,24404,21070.0,,2026-06-24,39,2,37,82.0,Low Stock
103224,28758,4790.0,,2026-02-28,263,98,165,31.0,In Stock
111452,11419,16636.0,,2026-07-13,293,65,228,92.0,In Stock
106914,613,3744.0,,2026-05-31,225,30,195,76.0,In Stock
90688,25975,15758.0,,2026-02-22,209,82,127,28.0,In Stock
95209,29962,22978.0,,2026-06-03,260,60,200,61.0,In Stock
107161,14948,10934.0,,2026-08-03,292,49,243,81.0,In Stock
98418,25155,22934.0,,2026-06-23,219,230,146,31.0,In Stock
119228,4763,,181.0,2026-04-16,84,1,83,47.0,In Stock
112709,16819,23715.0,,2026-05-02,363,9,354,42.0,In Stock
100346,10495,4148.0,,2026-04-05,191,45,146,56.0,In Stock
94921,25252,,94.0,2026-03-18,328,74,254,97.0,In Stock
118288,16523,20927.0,,2026-03-21,284,70,214,15.0,In Stock
119535,8596,,138.0,2026-07-19,172,65,107,58.0,In Stock
115467,9356,12067.0,,2026-06-20,452,37,415,76.0,Overstock
109521,1455,,93.0,2026-03-07,249,95,154,24.0,In Stock
109601,16958,29119.0,,2026-01-17,404,89,315,61.0,In Stock
95463,4351,26403.0,,2026-08-13,130,54,89,46.0,In Stock
103758,13102,3048.0,,2026-07-29,357,36,321,19.0,In Stock
116825,29314,12869.0,,2026-01-10,101,70,31,14.0,In Stock
109568,18280,14106.0,,2026-04-13,124,73,51,61.0,Low Stock
117631,23968,,165.0,2026-03-17,134,87,47,14.0,unknown
113907,19048,28079.0,,2026-05-24,122,100,22,37.0,Low Stock
117042,28913,,86.0,2026-06-25,91,32,59,79.0,Low Stock
109584,29592,8035.0,,2026-03-08,266,60,206,96.0,In Stock
116394,9565,7973.0,,2026-04-20,228,17,211,72.0,In Stock
91290,2983,,177.0,2026-04-04,8,6,2,62.0,Low Stock
102774,5882,19835.0,,2026-05-06,37,7,30,52.0,Low Stock
118151,3542,2899.0,,2026-03-12,4,2,2,84.0,Low Stock
100693,19822,7381.0,,2026-04-28,70,30,40,54.0,Low Stock
113742,29913,438.0,,2026-03-21,486,41,445,100.0,Overstock
100336,27964,26257.0,,2026-07-07,185,68,117,90.0,In Stock
119613,19499,17008.0,,2026-06-29,207,20,187,56.0,In Stock
116167,945,19839.0,,2026-01-23,204,74,130,93.0,In Stock
118857,24184,24.0,,2026-01-18,423,36,387,56.0,In Stock
113927,11324,22437.0,,2026-07-20,18,4,14,69.0,Low Stock
101906,10865,16669.0,,2026-06-04,358,41,317,41.0,In Stock
119692,11672,9501.0,,2026-03-13,279,100,179,55.0,In Stock
105831,17387,6994.0,,2026-04-10,151,95,56,98.0,Low Stock
105736,13780,28244.0,,2026-07-25,232,11,221,19.0,In Stock
102159,5137,8538.0,,2026-05-12,62,24,38,26.0,In Stock
108264,8053,,177.0,2026-06-07,275,73,202,54.0,In Stock
108815,5790,14607.0,,2026-03-27,393,93,300,46.0,In Stock
102454,6368,26062.0,,2026-03-23,163,80,83,44.0,In Stock
96080,1624,6536.0,,2026-03-01,264,70,194,82.0,In Stock
95458,4781,19429.0,,2026-07-18,298,86,212,53.0,In Stock
115555,7595,28331.0,,2026-04-11,318,77,241,26.0,In Stock
101350,25535,12380.0,,2026-04-27,88,80,8,70.0,Low Stock
102058,501,,115.0,2026-05-03,139,99,40,68.0,Low Stock
108533,14768,25387.0,,2026-04-18,103,8,95,98.0,Low Stock
94132,5365,17724.0,,2026-08-13,287,67,220,56.0,In Stock
106352,19066,4974.0,,2026-03-27,349,90,302,25.0,In Stock
107421,15891,17003.0,,2026-03-19,32,28,4,42.0,Low Stock
113972,14172,3414.0,,2026-06-13,332,33,299,98.0,In Stock
105409,19580,22363.0,,2026-02-12,249,79,170,46.0,In Stock
114870,26440,13520.0,,2026-06-16,409,46,363,15.0,In Stock
94135,5507,,84.0,2026-03-14,396,68,328,92.0,In Stock
107034,20524,,40.0,2026-04-29,326,3,323,48.0,In Stock
99276,28899,26281.0,,2026-01-20,82,5,111,20.0,N/A
113096,13067,27025.0,,2026-08-15,202,36,166,37.0,In Stock
90862,25002,13420.0,,2026-04-08,168,19,149,29.0,In Stock
103405,14101,21313.0,,2026-01-30,348,1,347,28.0,In Stock
106576,13467,12605.0,,2026-03-26,498,96,402,40.0,Overstock
112411,15383,,134.0,2026-05-16,455,64,391,24.0,In Stock
91943,28838,12399.0,,2026-02-15,8,8,0,71.0,Out of Stock
100296,14122,578.0,,2026-02-15,478,73,405,16.0,Overstock
94332,13157,24958.0,,2026-01-13,379,425,349,85.0,In Stock
118536,9811,3171.0,,2026-07-14,282,47,235,93.0,In Stock
104120,17726,24113.0,,2026-05-05,294,83,211,82.0,In Stock
114357,27130,21009.0,,2026-02-13,120,44,76,82.0,Low Stock
93971,15374,1375.0,,2026-06-14,233,20,213,10.0,In Stock
116241,17850,14083.0,,2026-08-18,23,19,4,28.0,Low Stock
116122,29869,18989.0,,2026-08-14,65,15,50,70.0,Low Stock
117080,12360,23125.0,,2026-04-25,55,22,33,59.0,Low Stock
102852,28947,,115.0,2026-03-17,415,38,377,18.0,In Stock
103194,13937,3630.0,,2026-01-07,405,55,350,34.0,In Stock
92776,8071,3081.0,,2026-05-23,268,90,178,16.0,In Stock
94146,8797,19021.0,,2026-07-15,95,31,64,38.0,In Stock
117579,20528,,168.0,2026-05-22,170,55,115,76.0,In Stock
109002,10744,,59.0,2026-05-11,229,12,217,56.0,In Stock
92412,11967,18605.0,,2026-04-02,281,19,262,22.0,In Stock
107479,19747,911.0,,2026-01-20,220,27,193,27.0,In Stock
112450,14137,,49.0,2026-08-06,262,53,209,74.0,In Stock
105458,999999,27014.0,,2026-07-12,319,17,302,32.0,In Stock
91547,5257,2520.0,,2026-02-05,431,12,419,78.0,Overstock
110974,15543,12281.0,,2026-06-09,239,283,159,31.0,In Stock
112419,2973,5054.0,,2026-07-29,496,30,466,99.0,Overstock
96954,6760,,140.0,2026-08-15,158,0,158,39.0,In Stock
93136,22188,,155.0,2026-07-29,174,80,94,41.0,In Stock
110241,27133,20355.0,,2026-03-05,153,71,82,86.0,Low Stock
103233,8395,26471.0,,2026-06-14,324,71,253,10.0,In Stock
105628,28111,,174.0,2026-04-04,90,7,83,30.0,unknown
119114,26324,7888.0,,2026-05-04,487,27,460,38.0,Overstock
104716,26363,2793.0,,2026-04-06,269,29,240,17.0,In Stock
112804,21862,27680.0,,2026-06-18,104,11,93,58.0,In Stock
93806,8309,20927.0,,2026-07-28,313,47,266,49.0,In Stock
118312,25049,6144.0,,2026-06-19,370,43,327,49.0,In Stock
114648,5889,8377.0,,2026-01-03,238,77,184,78.0,In Stock
113816,17677,,170.0,2026-07-28,336,95,241,29.0,in stock
105161,14529,560.0,,2026-07-06,404,73,331,42.0,In Stock
96775,16758,,191.0,2026-07-18,421,23,398,23.0,In Stock
109679,4270,7472.0,,2026-06-21,311,41,270,83.0,In Stock
104063,23148,,13.0,2026-04-04,274,8,266,27.0,In Stock
106849,14013,25390.0,,2026-04-21,471,33,438,92.0,Overstock
107642,5237,,196.0,2026-07-29,456,58,398,86.0,In Stock
100021,17920,28318.0,,2026-03-10,256,9,247,68.0,In Stock
108644,23377,7988.0,,2026-07-26,42,17,108,26.0,Low Stock
112015,19477,,115.0,2026-03-15,374,17,357,94.0,In Stock
93328,19829,25271.0,,2026-04-30,447,38,409,80.0,Overstock
112616,592,2740.0,,2026-01-12,68,27,41,40.0,In Stock
97383,28712,20053.0,,2026-01-12,462,20,442,54.0,Overstock
117545,19925,7669.0,,2026-06-02,372,36,336,87.0,In Stock
91263,19013,999999.0,,2026-07-15,272,40,232,36.0,In Stock
113597,13759,15386.0,,2026-01-14,426,13,413,53.0,Overstock
107360,7650,,91.0,2026-01-04,453,29,424,47.0,Overstock
115656,19540,18474.0,,2026-01-21,193,2,191,29.0,In Stock
112251,20913,8832.0,,2026-02-13,157,11,146,20.0,In Stock
103118,4849,6420.0,,2026-03-11,270,5,265,32.0,In Stock
103456,24931,2482.0,,2026-04-23,330,50,280,58.0,In Stock
96583,22498,18415.0,,2026-06-16,398,39,359,73.0,in stock
108772,1714,2051.0,,2026-08-10,429,10,419,72.0,Overstock
111120,13467,1376.0,,2026-04-10,390,93,297,24.0,In Stock
95022,7022,,188.0,2026-06-28,250,20,230,90.0,In Stock
113514,29728,,16.0,2026-04-12,196,20,176,25.0,In Stock
102584,18074,,110.0,2026-01-22,337,48,289,58.0,In Stock
119529,15829,,52.0,2026-05-18,75,55,20,24.0,Low Stock
104996,27580,,160.0,2026-08-03,66,17,49,10.0,In Stock
101414,7758,,176.0,2026-06-10,72,26,46,56.0,Low Stock
110267,6070,,100.0,2026-01-14,479,42,437,58.0,Overstock
112440,29452,,126.0,2026-02-12,152,54,98,58.0,In Stock
99803,23445,12512.0,,2026-04-12,258,95,163,86.0,In Stock
115588,13700,9875.0,,2026-01-27,97,36,61,98.0,Low Stock
110260,25965,28274.0,,2026-02-08,138,89,49,86.0,Low Stock
109174,26549,22324.0,,2026-08-11,310,38,272,71.0,In Stock
108242,9802,12180.0,,2026-02-17,149,68,81,93.0,Low Stock
109405,9197,28647.0,,2026-06-01,462,17,445,84.0,Overstock
94109,4953,22707.0,,2026-04-27,180,67,113,33.0,In Stock
95214,20791,20014.0,,2026-07-12,409,52,357,31.0,In Stock
93256,12648,28821.0,,2026-03-05,480,99,381,84.0,in stock
97324,8275,29256.0,,2026-04-27,69,60,9,37.0,Low Stock
92691,28941,,43.0,2026-03-26,96,96,0,47.0,Out of Stock
104502,13175,4895.0,,2026-07-21,42,19,23,66.0,Low Stock
113774,1254,6626.0,,2026-01-03,182,13,169,87.0,In Stock
94628,14683,9188.0,,2026-06-18,47,26,21,47.0,Low Stock
116188,24101,24045.0,,2026-07-28,220,1,219,34.0,In Stock
91320,13893,11912.0,,2026-02-03,489,10,479,91.0,Overstock
116623,8844,7253.0,,2026-03-03,295,42,253,55.0,In Stock
106591,27123,26863.0,,2026-03-06,32,14,18,76.0,Low Stock
95163,2590,,108.0,2026-07-06,7,7,0,40.0,Out of Stock
97227,24318,13583.0,,2026-02-11,496,36,460,58.0,Overstock
115206,12303,,97.0,2026-08-11,236,34,202,28.0,In Stock
102193,25066,18499.0,,2026-01-31,259,7,252,40.0,In Stock
107520,10063,10629.0,,2026-07-18,158,3,155,90.0,In Stock
94530,999999,6828.0,,2026-07-11,95,59,36,42.0,Low Stock
101668,17687,27612.0,,2026-04-16,291,71,220,71.0,In Stock
109890,12076,10018.0,,2026-04-28,67,23,44,96.0,Low Stock
111134,27818,15968.0,,2026-08-12,14,2,12,55.0,N/A
102381,3254,5556.0,,2026-05-19,397,1,396,87.0,In Stock
113471,6759,19835.0,,2026-05-01,110,49,61,51.0,In Stock
99942,24914,,116.0,2026-04-21,221,37,184,27.0,In Stock
114689,905,4916.0,,2026-05-17,324,80,244,67.0,In Stock
108063,19973,1017.0,,2026-04-16,377,10,367,89.0,In Stock
96337,27921,13205.0,,2026-04-18,411,72,339,58.0,In Stock
115922,15336,,49.0,2026-02-17,388,40,348,92.0,In Stock
96983,26463,19676.0,,2026-01-07,146,22,124,71.0,In Stock
100067,18105,6415.0,,2026-04-05,310,19,291,32.0,In Stock
90918,11728,9758.0,,2026-05-04,158,30,128,37.0,In Stock
108890,22395,5909.0,,2026-01-01,31,8,23,13.0,In Stock
103289,16090,6641.0,,2026-02-25,395,25,370,32.0,In Stock
109289,27155,6386.0,,2026-08-13,425,91,334,32.0,In Stock
90571,10941,811.0,,2026-03-25,278,61,217,43.0,In Stock
107833,12283,440.0,,2026-05-15,397,78,319,67.0,In Stock
93415,5828,28166.0,,2026-01-25,326,91,235,74.0,In Stock
117229,16164,999999.0,,2026-05-11,127,149,71,39.0,In Stock
104807,22782,17724.0,,2026-01-20,426,63,363,65.0,In Stock
97032,20508,10489.0,,2026-03-26,243,10,233,99.0,In Stock
96838,17965,24205.0,,2026-06-13,300,67,233,45.0,unknown
103879,6692,16290.0,,2026-01-09,149,3,146,98.0,In Stock
109611,24298,10620.0,,2026-06-25,278,6,272,33.0,In Stock
109346,25961,22302.0,,2026-04-20,399,82,317,12.0,In Stock
110768,11390,25406.0,,2026-01-20,373,56,317,52.0,In Stock
104027,20678,16987.0,,2026-05-28,468,70,398,71.0,N/A
104233,1009,16622.0,,2026-02-28,26,9,17,64.0,Low Stock
114230,1212,5441.0,,2026-04-13,12,10,2,13.0,Low Stock
109924,12023,23057.0,,2026-04-29,471,47,424,68.0,Overstock
92218,13917,13932.0,,2026-07-27,397,98,299,87.0,In Stock
118710,15542,16455.0,,2026-02-28,369,68,301,64.0,In Stock
115242,22863,10594.0,,2026-08-04,369,36,333,88.0,In Stock
92828,22756,28877.0,,2026-01-13,67,31,36,32.0,In Stock
112165,18840,12480.0,,2026-04-01,219,57,162,44.0,N/A
116129,28964,23177.0,,2026-03-09,26,26,0,97.0,Out of Stock
94997,19173,17840.0,,2026-05-06,440,77,427,60.0,In Stock
107723,21845,17461.0,,2026-01-19,486,66,420,40.0,Overstock
93263,15497,23917.0,,2026-04-26,216,5,211,24.0,In Stock
114261,20757,4114.0,,2026-06-11,470,99,371,66.0,In Stock
115759,28890,,139.0,2026-05-17,346,18,328,95.0,In Stock
96839,18348,24393.0,,2026-02-13,-2,94,342,84.0,In Stock
118165,999999,,191.0,2026-05-19,211,65,146,64.0,In Stock
95742,1517,10494.0,,2026-01-03,200,29,171,89.0,In Stock
90651,2918,17775.0,,2026-06-26,378,49,329,62.0,In Stock
112424,16467,,154.0,2026-01-22,288,39,249,90.0,In Stock
101095,4995,13219.0,,2026-05-04,354,3,351,41.0,In Stock
108643,20920,14411.0,,2026-02-26,348,63,285,63.0,In Stock
105408,20181,,83.0,2026-03-06,126,31,95,84.0,In Stock
95396,11304,24938.0,,2026-03-21,416,1,415,89.0,Overstock
114217,22638,19221.0,,2026-05-15,382,18,364,26.0,In Stock
97083,2193,4096.0,,2026-06-11,166,36,130,38.0,In Stock
116745,18332,17618.0,,2026-06-30,89,33,56,37.0,In Stock
93522,16542,3359.0,,2026-06-24,107,87,20,88.0,Low Stock
100923,28686,,127.0,2026-06-10,463,67,396,62.0,In Stock
116301,17933,5143.0,,2026-02-07,206,92,114,94.0,In Stock
94479,17578,11147.0,,2026-05-05,373,22,351,41.0,In Stock
95661,15149,268.0,,2026-07-26,236,33,203,98.0,In Stock
99789,26357,14502.0,,2026-04-02,499,14,485,56.0,Overstock
90068,20494,20864.0,,2026-03-09,213,83,130,,In Stock
100777,10294,,48.0,2026-06-18,10,6,4,40.0,Low Stock
111189,15678,18481.0,,2026-02-19,203,59,144,66.0,In Stock
103520,22364,,59.0,2026-07-27,377,72,305,33.0,in stock
114719,13299,14232.0,,2026-05-27,309,45,264,76.0,In Stock
113994,1179,15685.0,,2026-02-13,147,68,79,100.0,Low Stock
107643,10112,29282.0,,2026-04-01,332,56,276,36.0,In Stock
93840,26897,,123.0,2026-01-09,329,82,247,12.0,In Stock
118324,27625,4311.0,,2026-06-01,454,13,441,41.0,Overstock
105716,20836,,131.0,2026-07-12,204,63,141,72.0,In Stock
107376,1272,5196.0,,2026-04-25,309,54,255,43.0,In Stock
109889,3372,4220.0,,2026-02-05,216,34,182,26.0,unknown
98306,14091,,133.0,2026-04-19,68,38,30,21.0,In Stock
90920,21346,20697.0,,2026-04-11,269,284,220,50.0,In Stock
100702,27866,17274.0,,2026-01-15,483,60,423,70.0,Overstock
90166,20744,26118.0,,2026-06-27,437,79,358,47.0,In Stock
116975,6889,,79.0,2026-03-22,246,78,168,79.0,In Stock
114592,708,12720.0,,2026-08-12,424,7,417,82.0,Overstock
96645,6667,5358.0,,2026-05-26,58,30,28,88.0,Low Stock
104335,1012,,148.0,2026-04-30,265,9,256,84.0,In Stock
106286,18822,8051.0,,2026-05-05,407,11,396,16.0,In Stock
104283,13014,15527.0,,2026-08-09,397,31,366,81.0,In Stock
94595,3438,20909.0,,2026-07-15,367,50,317,27.0,In Stock
109349,8602,29389.0,,2026-06-25,183,90,93,73.0,In Stock
100699,649,,14.0,2026-01-26,62,21,41,18.0,In Stock
103300,17805,8029.0,,2026-04-23,335,81,254,40.0,In Stock
92851,17334,5956.0,,2026-07-10,404,29,375,74.0,In Stock
109213,17683,29974.0,,2026-03-24,40,31,9,12.0,Low Stock
112781,12845,19307.0,,2026-07-19,315,76,239,90.0,In Stock
102639,9044,6798.0,,2026-04-10,457,39,418,94.0,Overstock
114746,20310,3358.0,,2026-01-24,37,18,19,88.0,Low Stock
117330,3702,14836.0,,2026-03-23,455,67,388,63.0,In Stock
94461,451,9972.0,,2026-07-28,404,451,404,20.0,In Stock
119865,17049,20357.0,,2026-05-18,21,8,13,40.0,Low Stock
104909,2096,14987.0,,2026-04-10,291,59,232,57.0,In Stock
96624,5702,9639.0,,2026-02-07,84,77,7,60.0,Low Stock
99307,11695,,121.0,2026-08-10,228,22,206,22.0,In Stock
117886,15673,27375.0,,2026-08-14,465,43,422,92.0,Overstock
98491,17763,22704.0,,2026-05-26,167,88,79,70.0,In Stock
99868,7030,,107.0,2026-02-17,271,8,263,13.0,In Stock
92736,22791,27996.0,,2026-08-14,163,86,77,32.0,In Stock
95670,26541,8735.0,,2026-01-23,194,32,162,27.0,In Stock
102032,3683,25804.0,,2026-07-15,30,29,1,56.0,Low Stock
111373,11782,18077.0,,2026-05-07,48,48,0,44.0,Out of Stock
118767,14383,20652.0,,2026-05-27,241,8,233,29.0,In Stock
92379,7050,10701.0,,2026-03-04,432,95,337,31.0,In Stock
105624,10127,22344.0,,2026-01-25,20,1,19,92.0,Low Stock
112418,25007,,173.0,2026-08-12,210,68,142,48.0,In Stock
94173,11713,9988.0,,2026-03-18,460,7,453,86.0,Overstock
102392,23973,6422.0,,2026-02-21,396,31,365,85.0,In Stock
102743,22494,,161.0,2026-07-05,356,42,314,57.0,In Stock
114477,27198,,161.0,2026-07-23,331,43,288,42.0,In Stock
106104,21817,5398.0,,2026-07-19,322,35,287,11.0,In Stock
114732,11613,15194.0,,2026-02-19,140,28,112,10.0,In Stock
104011,2567,,26.0,2026-08-09,81,26,55,63.0,Low Stock
90366,23631,,172.0,2026-03-02,408,79,329,86.0,In Stock
92104,6307,14226.0,,2026-01-03,170,92,78,50.0,in stock
110144,22716,,175.0,2026-01-19,218,38,180,60.0,In Stock
90690,701,4064.0,,2026-02-21,179,61,118,29.0,In Stock
108222,16443,20225.0,,2026-05-28,287,56,231,17.0,In Stock
117184,18567,21068.0,,2026-04-09,414,31,383,21.0,In Stock
109260,8224,2865.0,,2026-03-28,405,425,319,17.0,In Stock
99733,8734,,176.0,2026-03-15,167,100,67,47.0,In Stock
95711,7919,19499.0,,2026-04-26,246,37,209,89.0,In Stock
106035,999999,2536.0,,2026-03-25,125,44,81,69.0,In Stock
110885,9398,19309.0,,2026-01-24,255,44,211,44.0,In Stock
105229,11668,13051.0,,2026-07-11,255,60,195,97.0,In Stock
91094,24664,25093.0,,2026-05-22,3,3,0,69.0,Out of Stock
108966,9740,28481.0,,2026-08-06,224,43,181,22.0,In Stock
96719,8937,510.0,,2026-02-21,163,70,93,73.0,In Stock
114674,15801,17554.0,,2026-07-04,328,54,274,13.0,In Stock
105900,20698,23758.0,,2026-06-29,90,7,83,39.0,In Stock
106545,135,21724.0,,2026-06-22,153,3,150,14.0,In Stock
90204,3736,21892.0,,2026-05-20,146,33,113,88.0,In Stock
112868,19627,13019.0,,2026-04-03,470,50,420,47.0,Overstock
110325,2784,11831.0,,2026-06-12,35,22,13,15.0,Low Stock
117069,18733,,183.0,2026-02-27,92,5,87,32.0,In Stock
118681,909,13525.0,,2026-01-26,259,5,254,63.0,In Stock
94934,3892,,28.0,2026-05-03,139,39,175,41.0,In Stock
100007,3055,12103.0,,2026-05-05,238,35,203,66.0,In Stock
114032,7521,28060.0,,2026-05-01,313,86,227,89.0,In Stock
110141,29021,14520.0,,2026-02-27,313,81,232,96.0,In Stock
91231,10417,,130.0,2026-08-15,495,62,433,81.0,Overstock
105797,25163,14369.0,,2026-07-05,228,90,138,69.0,In Stock
109431,20196,20239.0,,2026-02-23,458,48,410,67.0,overstock
97958,27563,,31.0,2026-06-20,496,34,462,79.0,Overstock
109300,23947,19677.0,,2026-07-23,422,66,356,96.0,In Stock
118897,29182,13420.0,,2026-01-25,452,90,362,62.0,In Stock
117032,2022,,76.0,2026-06-09,499,99,400,62.0,In Stock
115781,24154,999999.0,,2026-02-14,155,97,58,55.0,In Stock
94252,22980,,107.0,2026-03-24,301,14,287,19.0,In Stock
112496,15941,17704.0,,2026-07-29,174,82,92,12.0,In Stock
105021,25070,,110.0,2026-07-04,24,22,2,60.0,Low Stock
103441,3063,,35.0,2026-07-01,57,9,48,87.0,Low Stock
112589,23775,6240.0,,2026-04-25,338,74,264,27.0,In Stock
102227,18854,,79.0,2026-02-21,350,54,296,49.0,In Stock
109110,23169,,3.0,2026-07-01,313,17,296,14.0,In Stock
110675,16689,24788.0,,2026-08-05,480,47,487,71.0,Overstock
94335,29238,6670.0,,2026-07-24,191,90,101,86.0,In Stock
100745,7114,11244.0,,2026-01-10,-15,94,195,20.0,In Stock
119553,22519,29138.0,,2026-08-07,493,41,452,,Overstock
106768,26719,10297.0,,2026-01-22,334,82,252,100.0,In Stock
103681,23390,13306.0,,2026-04-30,61,30,31,98.0,Low Stock
97486,16203,,68.0,2026-05-26,191,39,152,86.0,In Stock
102946,8892,,145.0,2026-04-24,332,56,276,61.0,In Stock
94887,8280,25606.0,,2026-07-30,179,79,100,43.0,unknown
90858,25586,,193.0,2026-07-20,344,98,246,31.0,In Stock
106755,18741,17501.0,,2026-06-14,497,94,497,47.0,Overstock
96540,5372,10065.0,,2026-01-17,465,38,427,98.0,Overstock
108946,14092,21961.0,,2026-04-02,27,21,6,66.0,N/A
110186,17161,19173.0,,2026-07-23,43,9,34,20.0,In Stock
111840,24687,8982.0,,2026-05-18,269,60,209,78.0,In Stock
114961,13920,6865.0,,2026-05-11,39,13,26,42.0,Low Stock
102683,6938,9209.0,,2026-02-21,38,12,26,,Low Stock
100540,24720,11303.0,,2026-01-19,221,37,184,12.0,In Stock
98842,14574,999999.0,,2026-01-27,236,34,202,98.0,In Stock
